time_sec,heart_rate,spo2,bp_sys,bp_dia,motion,spo2_diff,hr_diff,artifact
18,76.36790369791515,97.89443488058616,125.9738143093847,77.71874372885414,0.0277093536998387,-0.25401154020735817,-4.889085632465935,False
19,74.35078519465884,97.5064102364244,124.47323593786936,75.2835671425486,0.015215896956544,0.3880246441617601,-2.017118503256313,False
20,85.86259507568622,97.93437151645384,113.13570274259467,80.13561089472935,0.0721342084857463,-0.4279612800294359,11.511809881027375,False
21,79.09689479805385,98.0384259414794,121.757399501761,75.23836905730204,0.004507579375876,-0.10405442502556639,-6.765700277632362,False
22,104.63164845997476,84.61497255740063,110.10887375312596,83.70390040285847,0.7663852197744873,13.423453384078769,25.534753661920902,True
23,74.30100725514617,97.67499870958828,120.23467451030184,79.6356965585879,0.1123536225841609,-13.060026152187646,-30.33064120482858,False
24,77.82246910189927,98.08432733598336,129.4888350837299,79.28961602096504,0.0497591289408013,-0.40932862639508016,3.5214618467530983,False
25,80.44369035883946,98.2209703247847,115.26053641365507,82.62356855115033,0.027584646986075,-0.1366429888013414,2.6212212569401885,False
26,75.3960256903108,97.45480046127858,115.8283847725421,83.85562773630345,0.0488520507242641,0.7661698635061214,-5.047664668528668,False
27,81.5027920733827,98.70546618987314,123.8201489078643,79.91960499292139,0.0489839842276093,-1.250665728594555,6.1067663830719,False
28,77.59744524032477,97.95070593385788,112.28599242395175,76.91519880180283,0.0532129988070623,0.7547602560152598,-3.9053468330579193,False
29,78.8332250008269,98.00942481147244,116.8362248505748,72.90412153555148,0.0632452596431924,-0.05871887761456662,1.2357797605021261,False
30,77.59317355108242,98.35410721162827,122.98220568790876,77.25580097185929,0.0292177766326452,-0.3446824001558326,-1.2400514497444846,False
31,87.40911273803574,98.11660806563177,116.82857076155298,77.53115101340815,0.0837509611047358,0.2374991459965088,9.81593918695333,False
32,79.94601110104827,98.47656831695662,118.82015006394514,80.42822981196919,0.0549022856874523,-0.3599602513248499,-7.463101636987474,False
33,75.7691562841764,98.14356208260092,123.72092855157516,78.61941247544789,0.064535880928036,0.3330062343556932,-4.176854816871867,False
34,83.29017964841276,97.69378131267976,122.1077304176828,82.75173188820571,0.0374370120048871,0.449780769921162,7.521023364236356,False
35,75.11662540011591,98.18075176260304,121.33409198147702,77.54806691491724,0.0757276427399106,-0.48697044992327676,-8.173554248296853,False
36,80.83545438001902,97.42813689633968,118.3043886036498,79.77183533258824,0.0448589518237387,0.7526148662633574,5.718828979903108,False
37,72.1613195044809,98.05427985288826,121.85030557634478,84.73594977278756,0.0555510502698706,-0.626142956548577,-8.674134875538115,False
38,74.68725580440628,97.98338500467776,119.3813365995012,81.36730085581986,0.0313378784562578,0.07089484821050007,2.5259362999253767,False
39,80.78744494347649,97.89594157136374,122.28902804962893,79.75984983324574,0.0300613674719574,0.08744343331402149,6.10018913907021,False
40,82.95386631998164,97.93573124428052,117.5153398744101,77.59222223225929,0.0637641061290576,-0.03978967291678259,2.1664213765051556,False
41,80.68547312475988,97.05907547725118,119.0871551281023,77.4670744131401,0.0411278633958522,0.8766557670293338,-2.268393195221762,False
42,79.53740687044704,97.72563754612952,115.05021103723992,76.5975469881922,0.0329235382499124,-0.6665620688783349,-1.1480662543128375,False
43,78.79558521764284,98.04642245057056,119.82496194996882,77.8359725368684,0.0371363331594594,-0.3207849044410409,-0.7418216528042052,False
44,74.0859120385303,98.0799281959987,115.94499568185576,83.02266335497725,0.0639790614343484,-0.033505745428143996,-4.709673179112542,False
45,77.12062316642117,97.48616242953702,114.42976774919003,79.11244691483093,0.0374192427759277,0.5937657664616864,3.0347111278908727,False
46,78.15744491616086,98.63285392043235,121.29330573927696,74.60090772247507,0.0476469013679567,-1.1466914908953356,1.036821749739687,False
47,84.22848890487566,97.56691257589274,121.0636988792883,87.07267717223914,0.0503005550057419,1.0659413445396098,6.0710439887148056,False
48,81.37447315827384,98.48472860026337,123.91436867474286,81.27986076458065,0.011653022279794,-0.917816024370623,-2.8540157466018172,False
49,72.94783937854906,98.21359718093584,117.8443721521245,74.37222639794732,0.0205774718925296,0.2711314193275314,-8.426633779724781,False
50,81.29633587757918,97.6768863450781,122.04026423418378,78.23260429103671,0.0567255577849512,0.5367108358577326,8.34849649903012,False
51,78.45967087833473,98.88765544630476,122.75398786136832,80.44354553131367,0.035259412776946,-1.21076910122666,-2.836664999244448,False
52,77.29231199877617,97.40318158412175,122.22386903915798,86.81836837318951,0.0711344982256083,1.484473862183009,-1.167358879558563,False
53,82.44670515536347,98.459577086805,115.8717315859893,75.56755016696452,0.0693361420850108,-1.0563955026832446,5.154393156587304,False
54,84.1239980899838,98.50029115902149,120.74681741135596,83.90416287742379,0.0643833733271087,-0.04071407221648826,1.6772929346203256,False
55,83.7251204764648,97.66468989546168,121.8207014802733,85.59794570788937,0.0863954357462519,0.8356012635598091,-0.3988776135190051,False
56,76.64312990710944,98.69623265003216,120.03589233453972,77.48538277970172,0.0483382134451363,-1.0315427545704807,-7.081990569355355,False
57,78.76315049659515,97.87497674270053,109.56761170814458,78.88994552455907,0.0629776385180767,0.8212559073316328,2.120020589485705,False
58,81.32505372561425,98.14434681463992,120.8024481198674,75.85476301050493,0.0383119804680793,-0.26937007193939166,2.5619032290191086,False
59,83.90218050848944,98.13016091938562,131.0626551969862,79.18615543567878,0.0990473982573744,0.014185895254300362,2.577126782875183,False
60,78.08330304861884,97.93284562926472,118.19980365621508,79.85364010262828,0.0896726730487204,0.19731529012089766,-5.818877459870592,False
61,79.25736409334473,98.40540413657988,116.3596145107234,82.63859999232949,0.0502376086903558,-0.47255850731515636,1.1740610447258888,False
62,75.57466010397589,98.3967443602761,121.86674279855698,84.36073388408178,0.0577317245981038,0.008659776303773015,-3.6827039893688465,False
63,101.64693878815832,86.1780250974607,121.56189105233284,77.0076157415134,0.8549098955645611,12.218719262815398,26.072278684182436,True
64,83.2501032895768,98.65217012143908,125.96367582708208,72.13069974309602,0.0470572099037178,-12.47414502397838,-18.396835498581524,False
65,85.4249601142833,97.16875400598217,113.71065922045555,79.91502088289504,0.0368675185840059,1.4834161154569188,2.174856824706495,False
66,79.71195951367866,98.51627310217084,123.65690126287495,81.17415011987457,0.0674797950201376,-1.3475190961886767,-5.71300060060463,False
67,84.0141315915681,98.5633525684138,122.95211030625732,80.99767075074017,0.0515687849216734,-0.04707946624296255,4.302172077889438,False
68,81.44654410019054,97.4545167848924,119.28926731529728,78.69330700996382,0.0536598889929052,1.1088357835213998,-2.567587491377566,False
69,77.41952098157951,97.7945928560227,121.69343658960844,80.49900839865573,0.0333145731386406,-0.3400760711302979,-4.027023118611027,False
70,81.44558242203365,97.44714766575704,125.14728740799178,86.06177923340898,0.015646557032732,0.3474451902656597,4.026061440454143,False
71,86.15214626586388,97.89253948485565,124.36157690014224,81.52693667585004,0.054722848197582,-0.44539181909860304,4.706563843830224,False
72,79.85669584356019,97.84598285790712,114.28490343963136,78.50652629998766,0.068099240829884,0.046556626948529356,-6.295450422303688,False
73,86.25857462325602,98.38983026613468,124.10079093377742,77.99920873161602,0.0454838650184791,-0.5438474082275633,6.401878779695835,False
74,69.52101958364102,98.6551543730598,119.6765569748374,79.32059056928908,0.0787285903911773,-0.2653241069251209,-16.737555039615003,False
75,83.2876100175009,98.69784190539498,120.36437049007758,86.54695984732255,0.0359216734916891,-0.04268753233517941,13.766590433859875,False
76,80.34818827295268,97.71891598671084,120.36598495500849,79.26679716189521,0.0289059109006816,0.9789259186841406,-2.9394217445482127,False
77,78.80397059813653,97.89538906312774,119.2487850560087,79.92082262191717,0.0486553938560773,-0.17647307641689736,-1.544217674816153,False
78,80.367043106142,97.15828090388952,125.95853748553532,78.07074571625479,0.0483481484929742,0.7371081592382183,1.563072508005476,False
79,72.04972434159643,97.5970649667519,119.58141020075394,84.39593342976787,0.0653993746267044,-0.43878406286238203,-8.317318764545576,False
80,79.12131244864995,98.48242581654873,114.40226935808415,87.8393490189787,0.0345007435187203,-0.8853608497968253,7.071588107053515,False
81,81.42845028604698,98.80779141177412,118.03235072015136,81.80245219772556,0.0773618847362979,-0.3253655952253922,2.307137837397036,False
82,85.91157617896606,97.38282556406004,120.89347358405236,80.3310916151417,0.089338339250165,1.424965847714077,4.483125892919077,False
83,77.9269191269054,97.70376787042356,126.14607392148524,80.14713133269694,0.0492171194606331,-0.32094230636351995,-7.984657052060655,False
84,76.76602558842725,97.98679712152054,123.01547342474416,70.46277284485701,0.0749942084036863,-0.28302925109697696,-1.160893538478149,False
85,77.99297182566185,98.1400805794098,115.7473236062648,82.98060345713927,0.0288700585874948,-0.153283457889259,1.2269462372345998,False
86,83.66160847080829,97.59519824003918,132.42594958339447,80.53666566398337,0.0715044308236383,0.5448823393706164,5.668636645146435,False
87,81.31500443863874,98.21203052223204,121.32387655488988,81.7133682026429,0.0709455281711892,-0.6168322821928598,-2.3466040321695516,False
88,77.88095918493184,97.76308032646456,126.37695368999508,77.15415122366518,0.0672687456037975,0.4489501957674804,-3.4340452537068984,False
89,82.05306973245342,97.99277386456086,119.24142783211386,78.46217248409164,0.0496887382225941,-0.22969353809629922,4.172110547521584,False
90,80.38831019739216,98.27314212400184,122.66679622352724,78.35590025398731,0.0,-0.28036825944097643,-1.6647595350612647,False
91,83.87457996213156,98.00321113490548,124.19734252259202,84.08649193629216,0.0371654571269574,0.26993098909635194,3.4862697647394043,False
92,77.19178762449059,97.78180705473672,126.09097355877128,78.48496065358762,0.0374816796463079,0.22140408016876734,-6.682792337640976,False
93,78.68935141360893,97.94519509803708,125.28684152689112,88.3306412884392,0.0304349012387904,-0.16338804330035828,1.4975637891183453,False
94,78.43156738747138,97.95581852039732,124.36098500036488,81.72344967606016,0.0524448600909413,-0.010623422360239942,-0.257784026137557,False
95,74.14594020747153,,118.42456634402946,74.89726936001708,0.0416207310895753,,-4.2856271799998495,False
96,81.18448110825831,97.87060196866643,117.1412697902197,79.48581482699217,0.0335077598046995,,7.038540900786785,False
97,81.04422108871955,98.79932358525237,121.663037551621,77.39329951137434,0.0288239970350436,-0.928721616585932,-0.14026001953875777,False
98,80.02045382656985,98.28045972397062,124.66564036170534,71.2224701207199,0.0356897402902954,0.5188638612817442,-1.023767262149704,False
99,79.06165146649941,97.85225984098544,118.88639649611696,86.39788376045516,0.0724299842369985,0.42819988298518297,-0.9588023600704361,False
100,74.33851703179835,98.34847720225537,125.32585982857194,82.81257016888001,0.0367794989074501,-0.49621736126992744,-4.723134434701066,False
101,78.31741870893856,97.833090255122,127.2630837274309,82.13282927159725,0.0397012258713345,0.515386947133365,3.9789016771402146,False
102,78.62914193389292,98.58656231879333,115.4183954046329,80.66161464119882,0.040866047699535,-0.7534720636713246,0.31172322495436333,False
103,76.79089092311352,98.18482109609904,115.8153964810186,74.47192972523025,0.0567798702761883,0.4017412226942838,-1.838251010779402,False
104,79.35485715333596,97.94634892799787,119.29812470547331,78.06553144177825,0.0591249897705706,0.23847216810116834,2.5639662302224338,False
105,81.61620342725816,98.22385846290514,121.53806334094598,83.36712309913605,0.0,-0.27750953490726715,2.2613462739222,False
106,87.54474360484213,97.21456192396576,117.37716493116474,75.79511988086999,0.0704327042765521,1.009296538939381,5.928540177583969,False
107,80.69831125132735,97.4366162655451,126.76101339433572,69.87292273499675,0.078727360684875,-0.22205434157933723,-6.846432353514771,False
108,81.03020156289105,97.40303749680048,122.12033430759226,79.0915759688763,0.0289962692527666,0.033578768744618515,0.3318903115636971,False
109,79.70221633693534,98.07147154738183,120.1972352412037,79.43296978388985,0.0305540351053033,-0.6684340505813537,-1.3279852259557146,False
110,72.32491513880383,98.86625749974256,112.82045238065736,80.54225366565883,0.0409949322444345,-0.7947859523607264,-7.377301198131505,False
111,79.89394449820313,99.11565007309632,113.42092091786246,82.91407457405815,0.0348799196108679,-0.24939257335375942,7.569029359399295,False
112,80.2409208397641,98.31902555072038,121.40504625140905,82.55042324892483,0.0544785374789321,0.7966245223759358,0.3469763415609748,False
113,89.85296844994114,98.25042223747222,109.33702186922582,81.03507922097569,0.0110694942728227,0.06860331324816116,9.612047610177044,False
114,79.2305561408755,97.09947113292364,125.06318704822036,84.78212555234684,0.0276414478392652,1.1509511045485823,-10.622412309065638,False
115,81.20618936933445,97.728663100133,119.2092307781384,73.92412087674674,0.0807839440034981,-0.6291919672093655,1.9756332284589462,False
116,79.86115292117903,97.60610812404587,136.21546484797366,82.01832725790956,0.0314356006530396,0.12255497608713029,-1.345036448155426,False
117,75.32528784952187,97.68957620087444,131.53958125308054,82.50615345334776,0.0748685655620585,-0.0834680768285665,-4.535865071657156,False
118,84.57129125806009,97.9159280907076,119.0927546537624,75.04175085567904,0.0571067639118027,-0.22635188983315402,9.246003408538215,False
119,83.0077321307471,97.76395471115144,119.46831498734342,73.98851756527044,0.0138146457082348,0.15197337955615353,-1.5635591273129847,False
120,83.16412778817218,97.01035009481213,124.97790757001016,77.0162314940976,0.0627065839043241,0.7536046163393166,0.15639565742507955,False
121,76.36245018082104,98.37395512805875,128.5158630495902,77.35383422993883,0.0476466539561429,-1.3636050332466283,-6.801677607351138,False
122,85.6111772437444,97.4636284871301,111.80985471281991,83.01367785400973,0.0408906588750051,0.910326640928659,9.24872706292335,False
123,74.39259574883087,98.11962343205558,111.06812267322655,77.54184486523562,0.05489914186344,-0.6559949449254816,-11.218581494913522,False
124,82.34742837520108,99.03704133487498,116.8898259722281,76.57460592687518,0.0594926697113358,-0.9174179028194089,7.954832626370205,False
125,88.76182250323991,97.54030770420678,122.91368791586932,77.55346505322176,0.0641518364394923,1.4967336306682029,6.414394128038836,False
126,76.03785469947725,96.73485623862685,122.48436795253798,84.47452933661685,0.07356505695096,0.8054514655799352,-12.723967803762662,False
127,77.7348090815889,97.85699788905994,125.34885727491924,80.05217349750781,0.0581627182555671,-1.1221416504330932,1.696954382111656,False
128,80.39860546035057,98.55047981749928,114.00151235817346,79.28299589857235,0.0224873182242727,-0.6934819284393399,2.66379637876166,False
129,77.98609738353521,98.9791737271103,108.4192806851556,79.55997800519579,0.0405270908469761,-0.42869390961101317,-2.4125080768153566,False
130,73.79734627573546,97.3852252027738,124.29007097651072,85.16824133730609,0.1088609667053724,1.593948524336497,-4.188751107799746,False
131,80.27425189922411,98.24834961161828,115.85901863517384,77.00331309358704,0.0644898212076345,-0.8631244088444845,6.476905623488648,False
132,75.75078514509558,97.76734477160996,109.9075606780568,85.26203316376042,0.0973857460162299,0.48100484000832466,-4.523466754128535,False
133,81.89436972254073,97.94702582284792,120.72531872979692,80.84198519568602,0.0779086816439837,-0.17968105123796363,6.143584577445154,False
134,76.3223030630648,99.32217167350852,123.96587844109338,79.3583224720986,0.0548360414311149,-1.3751458506606014,-5.5720666594759365,False
135,86.19973762007015,97.24851483580242,119.38971433939362,90.00360199173713,0.0560281413956223,2.073656837706096,9.877434557005358,False
136,76.86698683065505,98.12686983074728,117.71075806908756,75.77744204080561,0.049268399202463,-0.878354994944857,-9.332750789415101,False
137,78.7117539351773,98.23384658588272,119.20318883927048,78.58525696173197,0.01524390768307,-0.10697675513543459,1.8447671045222478,False
138,83.25406886947867,98.54289316246968,118.14708618799608,75.070275043344,0.0503609450493644,-0.3090465765869652,4.542314934301373,False
139,75.07654273426418,98.04899157673545,113.25976444029916,83.80984788214468,0.0742134910508439,0.4939015857342355,-8.177526135214492,False
140,80.90983973841652,98.15402526975204,116.42659661504784,86.75675573460671,0.0380072001035759,-0.10503369301659404,5.833297004152342,False
141,85.22857101712971,97.80417571628912,122.60639952506908,86.67969112561856,0.0582390599812361,0.34984955346291713,4.318731278713187,False
142,73.57006706175508,98.13456347062257,121.6083927068825,84.89579501258402,0.0670318209178639,-0.3303877543334437,-11.658503955374627,False
143,80.73853543412922,97.82840386225128,120.8402990298341,79.20951812881614,0.0318063912137504,0.3061596083712885,7.168468372374136,False
144,81.03953117699369,98.31078594492804,115.0242575907331,78.53903609004061,0.0409739427131267,-0.4823820826767644,0.3009957428644725,False
145,83.12729148710925,97.8151948319782,119.09248418932168,73.31532091002374,0.0296417701904568,0.49559111294983893,2.0877603101155557,False
146,75.05219715648767,98.1885501969511,109.11467476778571,88.14349414072717,0.0335566878662118,-0.3733553649728947,-8.075094330621582,False
147,74.7181735476629,97.98536859315752,120.89238331942695,81.87591231259387,0.0242478943269387,0.2031816037935812,-0.334023608824765,False
148,82.0877662624676,98.56302512538608,127.14428853906784,78.03217238052207,0.0319910307724394,-0.5776565322285592,7.369592714804696,False
149,81.18793869293275,97.97430313820576,112.62933933978948,85.31222755594787,0.0783891136159567,0.5887219871803211,-0.8998275695348497,False
150,81.0019714013835,97.11348376589656,117.07036163341122,76.10894193296,0.0316904594181941,0.8608193723091944,-0.18596729154924674,False
151,81.3857928379879,98.630960750357,121.64553389355063,81.6264881368907,0.0525291843812138,-1.517476984460444,0.38382143660440704,False
152,77.27990111368604,97.5471338495687,126.26421317213742,79.30948346283667,0.0399426249265808,1.08382690078831,-4.10589172430187,False
153,80.92901478864401,97.6731168306756,117.75887691849924,82.5547085595212,0.0735773187407387,-0.1259829811069011,3.649113674957974,False
154,81.17228989319473,97.70216935297826,116.53874835367051,79.74570584325551,0.0762232459320723,-0.02905252230266342,0.24327510455071888,False
155,77.14259432789453,98.6872190465854,110.1553842879196,74.1962884355551,0.0672813996427789,-0.985049693607138,-4.029695565300202,False
156,87.46309804457903,96.93216289301066,120.51719064654051,80.30230549068015,0.0561226910620551,1.755056153574742,10.320503716684499,False
157,81.89533168364716,99.56887426683,130.21038020071873,84.19545656750145,0.045378809263182,-2.636711373819338,-5.56776636093187,False
158,75.2347860111894,98.52802840453305,121.38679230982338,79.88313437658405,0.026162505916175,1.0408458622969476,-6.660545672457758,False
159,82.62621443453531,98.11161945706458,119.88860510408144,83.10046048635634,0.0888705776224439,0.4164089474684687,7.391428423345914,False
160,76.10127331909071,97.97255299969186,121.61041155383492,75.81788205730379,0.0348065396449489,0.13906645737272072,-6.524941115444605,False
161,83.14833841496981,98.14277703742884,119.944539980257,79.89495682692059,0.0632729269406568,-0.17022403773698613,7.0470650958791055,False
162,84.63438231602962,98.26056121418966,115.93492813869936,77.5019581796457,0.0711913114524679,-0.11778417676082142,1.4860439010598014,False
163,76.71727072659316,98.32260779297503,124.11639957838852,82.98792336041883,0.0388943900618934,-0.06204657878537034,-7.917111589436459,False
164,83.85350451697728,98.27780223300172,121.12880761555876,80.12596624904798,0.0707602505463192,0.04480555997331237,7.136233790384125,False
165,81.651123707746,98.04479034062764,120.08806625966828,82.76029470534645,0.0652842640667771,0.23301189237407982,-2.202380809231286,False
166,83.28824063997796,97.90133078984634,115.12316986360877,84.35084170463146,0.0845592767076353,0.14345955078130146,1.6371169322319616,False
167,87.5871719306158,97.92436335817324,126.5175396596738,82.76647430048556,0.0406130706714657,-0.023032568326897263,4.298931290637839,False
168,79.01844753598851,97.90254585982366,123.32351372666557,81.09247373717457,0.0242827196544057,0.021817498349577136,-8.568724394627282,False
169,76.98505534257004,98.56688504843352,117.23539581316348,76.00715096595438,0.0398902048911097,-0.6643391886098584,-2.0333921934184787,False
170,76.4419422814979,98.29677836114044,125.00912426840968,79.9888555573324,0.0541770708506866,0.2701066872930795,-0.543113061072134,False
171,76.73675886013825,96.52980568266786,117.51214580807395,77.86763839193667,0.0511642545417011,1.7669726784725839,0.2948165786403507,False
172,79.69159316234358,98.32795038826488,116.0899825374448,78.6237441731831,0.0421312420745089,-1.798144705597025,2.9548343022053274,False
173,81.36460789926657,98.0973680973594,116.20148441259856,78.501863396999,0.0118160508204551,0.230582290905474,1.673014736922994,False
174,81.10676319732008,97.99064562177703,111.14465723455956,76.08029770087103,0.0594096599225821,0.10672247558237302,-0.257844701946496,False
175,83.3087329961441,97.80574077345555,122.35771190209104,72.17064564346404,0.089446889581644,0.18490484832148013,2.201969798824024,False
176,80.05200756751162,98.562056359993,110.84427560830824,77.32742780668893,0.05928502476246,-0.7563155865374398,-3.2567254286324783,False
177,85.81413630862927,98.47376323106144,113.8577808436712,80.77351780769663,0.0621827103810702,0.08829312893155361,5.76212874111765,False
178,78.94137266704817,97.6135611660882,109.62205995460734,74.60729181829004,0.061448906123102,0.8602020649732367,-6.872763641581102,False
179,90.88067666635848,98.20352614356229,119.56965153604554,80.06272894588649,0.057940933397648,-0.5899649774740823,11.939303999310312,False
180,82.50266939106002,97.51417163272936,119.24839769864064,87.60107369724386,0.0686333193373619,0.6893545108329278,-8.378007275298458,False
181,76.57136977433487,97.31019091760554,118.36651893406818,84.09222622100896,0.0579074736237133,0.20398071512381932,-5.9312996167251555,False
182,75.71643000775555,97.68664138770502,114.78711152664712,86.57416603648211,0.0437464566069344,-0.37645047009948485,-0.8549397665793208,False
183,81.92988966097275,98.43119673619138,114.1388312328168,81.5645115077309,0.0340802217998249,-0.7445553484863581,6.2134596532172,False
184,79.1061488586966,,122.32184931773288,84.67003929194578,0.0450205268943865,,-2.8237408022761485,False
185,82.85600197636836,98.25654271004863,117.24724034145756,77.10414107812885,0.0562825899290133,,3.749853117671762,False
186,81.89295049829418,98.362547893424,121.58179160768071,77.42263893191206,0.0436783407775405,-0.10600518337535902,-0.9630514780741777,False
187,79.7086843493725,98.25808914355748,115.57375656937889,69.0434391754501,0.0562867736626286,0.10445874986650949,-2.1842661489216795,False
188,76.61282512772638,97.67925920238852,120.9053137138554,84.7445818961692,0.0587830026740083,0.5788299411689621,-3.0958592216461227,False
189,73.94061110125654,98.21596127233695,126.51639018658032,86.16129591927954,0.0666635886254036,-0.5367020699484328,-2.6722140264698453,False
190,78.21394019173192,98.40020476261384,122.93082900196391,77.78729101861092,0.0756558993767796,-0.18424349027688436,4.273329090475386,False
191,83.42559517729389,98.3771456649068,117.9379309089176,78.98419317441106,0.0515601483695771,0.023059097707033516,5.211654985561964,False
192,80.85637497652081,98.59445668573731,121.28599485177963,76.98455154523616,0.0238444686970467,-0.21731102083050757,-2.5692202007730742,False
193,75.01704488515205,98.35415192360053,118.79667412734894,81.53061420590997,0.0430979180636162,0.24030476213678753,-5.839330091368765,False
194,80.69272370340472,98.1757241037708,120.03940092347364,84.49973018121297,0.0508812513481319,0.17842781982972156,5.675678818252678,False
195,81.54126951891534,98.5350751191582,118.37194473925749,73.02891210447584,0.0132846248764582,-0.35935101538738934,0.8485458155106187,False
196,76.46457025519547,97.98673937037547,119.17832397057305,81.637754122569,0.0777732904020496,0.5483357487827192,-5.076699263719874,False
197,80.61490042378212,97.55906267438614,121.06046676537088,78.89331291312342,0.0528475582502093,0.42767669598933367,4.150330168586649,False
198,80.232834873784,97.91846651802813,115.03320650209024,80.45357756786676,0.0576270566916057,-0.3594038436419851,-0.38206554999811715,False
199,75.42811880867751,97.62754867759678,114.9206058650501,81.83597600669717,0.0773105292505253,0.29091784043134794,-4.80471606510649,False
200,81.43114944139313,97.6624108625128,113.05728723084394,79.24719024490872,0.037397143397153,-0.03486218491602244,6.003030632715621,False
201,82.24313810547294,97.92774066464224,111.99864447748143,79.58565258637688,0.0614808386176806,-0.26532980212944324,0.8119886640798057,False
202,84.3322049727011,97.60379003950004,113.9135865388976,79.14449932978144,0.0478027175379612,0.32395062514220285,2.089066867228169,False
203,84.21520820813961,97.84601923518048,120.79731253402063,83.88126480715313,0.0463182626596816,-0.24222919568043721,-0.11699676456149177,False
204,74.48932252817164,97.0531926665231,115.53606242254058,81.67503984050998,0.0345561522439124,0.7928265686573752,-9.725885679967973,False
205,76.24869984033951,98.10664685368648,122.56807232115548,80.88233415094945,0.0833120642737305,-1.053454187163382,1.7593773121678709,False
206,82.06014106883464,98.0006027376811,120.1735687437628,74.91619311563088,0.0424899991984885,0.10604411600537844,5.811441228495127,False
207,82.05514380364883,97.5914556844659,110.15747893280974,78.48568102714738,0.063989284937914,0.4091470532152073,-0.004997265185807009,False
208,82.06019074522419,98.3296228342162,123.27487792110846,83.5946766413567,0.0124998522505612,-0.7381671497502964,0.0050469415753582325,False
209,95.41092596261888,98.46878506881328,124.05399322795854,80.1507862924957,0.0735997705937957,-0.13916223459708021,13.350735217394686,False
210,82.28356204277267,97.19622006781552,115.03068662582574,82.63812587835655,0.0710442231191411,1.2725650009977585,-13.127363919846204,False
211,84.54226256072239,97.61863761071687,122.10095771447496,87.06604720131054,0.051948682205946,-0.422417542901357,2.2587005179497197,False
212,83.81600705397281,97.61542882510636,115.717508812954,84.15442427683527,0.0454611506772415,0.003208785610510745,-0.7262555067495811,False
213,82.6055650052232,97.53004844944556,120.48835188374169,80.37263335079896,0.0580000001122713,0.08538037566080448,-1.2104420487496128,False
214,78.73892302143862,98.41473742096588,113.67750796522516,77.95604331921709,0.0957758132176057,-0.884688971520319,-3.866641983784575,False
215,83.03587688197307,97.9030869306136,111.03446773732712,69.7858016157764,0.0147352660219303,0.5116504903522809,4.296953860534444,False
216,76.90869914184971,97.8677425793447,118.08591405193516,79.32646031010859,0.0656405477514825,0.035344351268904006,-6.127177740123358,False
217,79.05272557303996,96.99806881779662,119.38135526862582,78.69595001673261,0.0317676539569219,0.8696737615480714,2.1440264311902553,False
218,78.05854580868359,98.3177090151046,118.01160153192698,81.5614647775815,0.0496016320740053,-1.3196401973079759,-0.9941797643563746,False
219,80.32749655754529,97.38037080257328,114.0798472088872,79.38437909210126,0.0450423976184267,0.9373382125313157,2.2689507488616982,False
220,89.25863426669403,98.02996631513317,118.00050468934433,78.71845976225282,0.0414336348440448,-0.649595512559884,8.931137709148743,False
