time_sec,hr_mean,hr_std,spo2_mean,spo2_trend,bp_sys_mean,bp_drop_rate,motion_avg,anomaly_score,anomaly_flag
56,79.31345270496809,3.6485755111953786,98.05040942668968,-0.0092335398409773,119.73408477629084,-1.7848091457335755,0.0503641259626316,0.23335177942163388,0
57,79.22213131907515,3.626104741772056,98.02272644511724,-0.0757291911573503,119.25900020296686,-10.468280626395142,0.0508305811056472,0.2080187327057223,0
58,79.34638493525148,3.632373316063261,98.0291811411433,0.1349220031674747,119.54288205949736,11.234836411722824,0.0503338804943477,0.2087881468516788,0
59,79.51535011884023,3.72440879131118,98.03320567807374,-0.2239462922426582,120.01709640437775,10.260207077118809,0.0515272851148205,0.21606897505875167,0
60,79.5316877687581,3.716753278150496,98.01916362532828,-0.1837624363670471,119.85768300332128,-12.862851540771132,0.0535424483286896,0.2085293235689908,0
61,79.25996281393508,3.4059774473746525,98.02879016102658,-0.0711641803767406,119.84205112829363,-1.840189145491678,0.0524253365815436,0.2301801573201679,0
62,79.11425111403265,3.46854647891714,98.02612936247056,0.2531822776751795,119.94360421944738,5.507128287833581,0.0525196512118987,0.2229715178114396,0
63,79.9768438641654,5.3275600692008656,97.62727812963254,-11.515756215219056,119.87163630280595,-0.3048517462241449,0.0788654516997828,0.11424139536499245,0
64,79.97550798553752,5.326705561883707,97.65922442325788,0.471418358836047,120.0001678164526,4.401784774749245,0.0791861249630772,0.194364383329671,0
65,80.31911914267644,5.334939167970249,97.62549116470385,-0.2593828903575144,119.74605339108524,-12.253016606626533,0.0778907874912137,0.17362744132857755,0
66,80.28166931379842,5.335132961855464,97.66176237156488,0.4619932492825853,119.92447047972608,9.9462420424194,0.0786448155977603,0.1760816017682602,0
67,80.67676305003467,5.148665343349772,97.67873146208238,0.579967563736048,119.96119730405648,-0.7047909566176287,0.0785120734194871,0.20180132816215623,0
68,80.90207265989415,5.023906032668525,97.66110252142288,-0.4414247864713303,119.95812832791634,-3.662842990960044,0.0792561404373754,0.19620425443116862,0
69,80.78980852783091,5.064025428062134,97.65772423091153,-0.141138388257815,119.938275279249,2.4041692743111582,0.0793645806262648,0.19992790008806272,0
70,80.73953239789931,5.049265276498187,97.6414381116274,0.3880721885058591,120.1926735303684,3.4538508183833443,0.0777606623230539,0.200356956430567,0
71,80.92175483593611,5.1449829298735175,97.66922024521422,0.1669019387261272,120.36848758943638,-0.7857105078495437,0.0782138284831116,0.20175487411606052,0
72,80.93239780170656,5.142350074250173,97.6732317556068,-0.200439592663443,120.34297733618276,-10.076673460510875,0.079386351902444,0.18164854765508875,0
73,81.18116411522699,5.215410902087571,97.68467868279228,0.3099020701359762,120.4855049689764,9.815887494146054,0.0796646029644113,0.17296075220770796,0
74,81.02900103339735,5.488975081178798,97.7038528886943,1.1689919435227836,120.60989034540911,-4.424233958940022,0.0801562539296389,0.18058406186707265,0
75,81.23456726176668,5.4529168043410206,97.74424220455624,0.0649879849626273,120.807710436772,0.6878135152401796,0.0801063349534976,0.1830702435809699,0
76,81.3075920403264,5.424884412594617,97.7137776067655,0.1520034108180965,120.77679974396308,0.0016144649309097,0.0794816352712552,0.18526314970975533,0
77,81.1267747634351,5.414563347294664,97.72472682300668,-0.5893395371356291,120.71630261652042,-1.117199898999786,0.0794267965662663,0.1886401283257758,0
78,81.09319376169738,5.416097966185025,97.68051189979424,-1.055316277046316,120.78444157688018,6.709752429526617,0.080649967440039,0.1760481252113434,0
79,81.06325659379895,5.4649354108707024,97.6599608259881,-0.0798213783262014,120.84234284516783,-6.3771272847813805,0.0821440308645115,0.18131680597987304,0
80,80.99075581283464,5.47615263419746,97.68681214170375,-0.405229629756036,120.5877430159645,-5.179140842669781,0.0814032037223038,0.1886608674711956,0
81,81.08971512642505,5.4556221543867975,97.68415000721944,1.404609827652365,120.43035511125728,3.6300813620672017,0.0828066194542822,0.17776449029713254,0
82,81.37702393243138,5.475664855388343,97.68347147321738,-1.0767515227449564,120.38600859608708,2.8611228639010022,0.0834134141551008,0.1798758782352884,0
83,81.22636439814944,5.507306491786802,97.65827783267132,-0.7965232885979248,120.72848667393696,5.252600337432881,0.0827427800676215,0.17771735954678497,0
84,80.98109864809756,5.537570741140234,97.64116136475462,0.3221072260588613,120.80410854104989,-3.130600496741081,0.0830964745701741,0.18657373795142512,0
85,80.79002702640413,5.538517157627672,97.65700772088624,-0.5561520706223604,120.60166261191628,-7.268149818479358,0.0811789619982155,0.18255924738826745,0
86,81.02397631186074,5.5054432408976055,97.62030657388644,-0.2797785026613439,121.01466452021144,16.67862597712967,0.0819511692441656,0.1281544682446435,0
87,81.10903810992887,5.488996993366776,97.63154169987084,0.0676837075921241,121.40654001510296,-11.102073028504591,0.082216765565936,0.1520750127118582,0
88,80.99423495857279,5.520251086541598,97.61883281693169,-0.3670805929210559,121.59235686744051,5.053077135105198,0.0831819910704599,0.17058149564576264,0
89,80.93259793270492,5.496936450122298,97.6142532484375,0.059928235296141,121.19831595527812,-7.13552585788122,0.0815367024026339,0.17733166898707625,0
90,81.0094315043307,5.471788668138445,97.62559646492876,-0.1322620125780389,121.34721570752184,3.425368391413386,0.0785476133010099,0.18696441889865834,0
91,81.16333869995694,5.485725609317439,97.61219003153958,-0.3935332253706178,121.60847330791748,1.5305462990647811,0.0781118749155633,0.17952705428159255,0
92,81.21724295064077,5.43664164151541,97.59169212135497,11.603781957276013,121.74928099992462,1.8936310361792577,0.0774368734171701,0.0987751363572803,0
93,80.45199003815577,3.8444070473110634,97.98393112137416,-0.7069750234020091,121.87344601574324,-0.8041320318801581,0.0499543736063111,0.22359981075993707,0
94,80.29137217475227,3.8240763040437815,97.96071940133945,0.7870645144151496,121.82002298818598,-0.9258565265262462,0.0501339619458852,0.22276722624350415,0
95,79.91540484452521,3.856276986604105,97.9855346092911,-0.6030628576389603,121.97715322563845,-5.93641865633542,0.0502924023627375,0.21828507308647432,0
96,79.96448889767787,3.862963758376022,97.96401223817428,-0.6927505997473702,121.75996550988329,-1.2832965538097625,0.0491600011888896,0.22851335450766053,0
97,79.86549188091625,3.793026197595073,97.97187793873556,1.3448068003599616,121.71699641806208,4.521767761401307,0.0484018415926686,0.20684562500420411,0
98,79.81795553846221,3.781446905628553,97.99940937003817,0.4858668679479194,121.89620885294237,3.0026028100843405,0.0478028366359149,0.21675733954824483,0
99,79.87269322129288,3.757339949607201,98.00133160287028,0.4051121752283961,121.80264084982596,-5.779243865588384,0.0491066836725268,0.22427413650049477,0
100,79.63579104161838,3.8768986351385633,98.03137592075352,0.4559377173997205,121.8085932638453,6.439463332454977,0.0498111150683508,0.2197218388651987,0
101,79.37463345638751,3.6817774448854697,98.02939427976244,-0.012892602785115,121.90531015808826,1.93722389885896,0.0493103943241425,0.21914012740357114,0
102,79.33371499273196,3.6830563268760095,98.05408026179197,0.1967320526586462,121.94309322358828,-11.844688322797992,0.0484026212197976,0.18883095533243938,0
103,79.01812553606052,3.4686108990090387,98.04724662279077,-0.4703332769607584,121.66691340849634,0.3970010763856919,0.0487791547283879,0.20681305378065246,0
104,79.34592012171703,2.9688118690004712,98.02361977462203,-0.7514929773971062,121.65429899951754,3.4827282244547177,0.0481257013743676,0.19634593946771306,0
105,79.29020656870894,2.9073368578492547,98.00782032653905,0.5049424761943015,121.69342209454648,2.2399386354726687,0.046928312257978,0.19520051015236306,0
106,79.53009174643859,3.27170381629281,97.99100852444757,-0.6808271391619769,121.59379476041836,-4.16089840978124,0.0483125387038404,0.21796839203171475,0
107,79.59323643487828,3.275484682871507,97.97571609786146,0.2783353616555786,121.84420237169591,9.383848463170978,0.0493149375981336,0.20858029666996636,0
108,79.61534171676992,3.2831157931939,97.9838746509585,-0.1940274699514219,121.71626226576448,-4.640679086743461,0.0486698749567934,0.22095664723631553,0
109,79.87042478328121,2.9560200983961358,97.99968820364616,-0.4109542691668935,121.7367897671128,-1.9230990663885592,0.0475083636394133,0.20501236338432627,0
110,79.64387820628636,3.260195867820681,98.01248259308596,0.0584660879684406,121.68406253453192,-7.376782860546342,0.0477248365969371,0.2141808265122977,0
111,79.59272801335821,3.243225199659526,98.02274454846336,1.732824509036277,121.53034820778898,0.6004685372051028,0.0463087710927561,0.18969634738080465,0
112,79.40370616871814,3.019803688773407,98.05395121468536,0.6152576802968213,121.54740063003418,7.984125333546586,0.0451467777003817,0.18977053761181784,0
113,79.80124114615268,3.556065123669422,98.07217302692032,0.2636251159516831,120.98709889495886,-12.068024382183223,0.0438751901941214,0.19595713210851629,0
114,79.88339216456761,3.5117195903105407,98.04259549396708,-1.0406094464861582,121.0553560157414,15.726165178994536,0.042296764841974,0.16268853436233482,0
115,79.99049941602337,3.501058974948286,98.0288815779912,0.1334648600938237,121.17075292147052,-5.853956270081952,0.0440272276891741,0.2193133592850297,0
116,79.86381756436906,3.4317143826240795,98.0292452407914,-0.6059223981861663,121.29707009695647,17.00623406983526,0.0426916000168208,0.15309041489333042,0
117,79.66416034473183,3.517540593502796,98.01183009674617,-0.0735041255901194,121.6375935868962,-4.675883594893122,0.0428223679298498,0.21049744843719542,0
118,79.88717141383611,3.611417585348652,98.01692502222092,-0.0768457738532646,121.3947869523551,-12.446826599318143,0.0424836352067833,0.19139447919892405,0
119,79.91899349377924,3.635287668811524,98.00929771710727,-0.5091874128503946,121.4023498575294,0.3755603335810207,0.0412878321229713,0.2080908944694283,0
120,80.01152074680523,3.682661969465884,97.96720464946765,-0.9928610400933592,121.4793869024122,5.509592582666741,0.0433780515864488,0.20794802193247008,0
121,79.76111642076154,3.666292856403441,97.97956278257271,0.5921480733220363,121.62333758664543,3.5379554795800345,0.0437274248140883,0.21050947144023252,0
122,80.04176274140333,3.783212858318702,97.9689568303192,-0.4815666109069809,121.1473002917804,-16.70600833677028,0.0438410574550449,0.1680856887805694,0
123,79.89853755257741,3.91520886868776,97.9747711081198,0.1638049116582607,120.67334299665823,-0.7417320395933586,0.0446565321425332,0.23149125631327316,0
124,80.02906625216839,3.9298630608387377,98.0108118686024,1.1238310903431028,120.42430436238703,5.821703299001541,0.0448914591298797,0.22303233201556,0
125,80.516262328694,4.078539063172011,97.99838178392488,-0.3302942644596527,120.57394174811502,6.023861943641222,0.0456424959748769,0.2365081993580052,0
126,80.34470811506797,4.156949473843144,97.96052359292356,-2.06446734662552,120.7520450201923,-0.4293199633313378,0.0469777392130856,0.21861252686434296,0
127,80.23439438149695,4.181584503694805,97.9291127363838,-0.4234618349106824,120.87490567763555,2.86448932238126,0.047955696587103,0.24335699426406499,0
128,80.2469994359563,4.181487311620746,97.93811340616811,0.6982199765138404,120.51943474418452,-11.347344916745785,0.047515615851569,0.22144502931347104,0
129,80.21114763319083,4.196584472085865,97.97567720237228,0.6306965248549261,120.17053088381913,-5.5822316730178585,0.0464521860719015,0.24265849660531746,0
130,80.19310860798873,4.223773485260058,97.94356880238956,-0.4478650523482059,120.13600458875042,15.87079029135512,0.0488549016651656,0.20018082354454547,0
131,80.25833638099827,4.208891831193573,97.95741078093944,-0.338212707175046,119.7558690856752,-8.43105234133688,0.0496811881763756,0.24466319113696677,0
132,80.16239115470502,4.279525924269337,97.93010352936666,-0.4174763244890869,119.57217459478932,-5.951457957117043,0.0515651781202655,0.2505010676239141,0
133,80.33250711468592,4.242154928607349,97.92217702025827,0.000676894850045,119.7358386697486,10.817758051740128,0.0522694718325253,0.23137497091300774,0
134,80.23142197834355,4.30196372824908,97.96803777844195,1.0983132106033793,119.89143046093594,3.240559711296456,0.0521265068878768,0.24121554346372276,0
135,80.38420645143727,4.432259269528882,97.9355263242052,0.0339529118366641,119.81981882755083,-4.57616410169976,0.0539941116010642,0.2477856412938526,0
136,80.02828122563103,4.262910626523095,97.9659365877646,0.690253565202184,119.83093859881495,-1.6789562703060597,0.0532886347652612,0.24868360529637906,0
137,79.96206264842606,4.267570414966186,97.99251093177584,0.830809089082237,119.57901111364612,1.4924307701829207,0.051172519665201,0.25161988345609393,0
138,80.03619155864563,4.30590649478489,98.03050612063149,0.4714216150878485,119.44656950965955,-1.0561026512744007,0.0518846755250876,0.2537991929888814,0
139,79.8820024385566,4.400068337960478,98.0297567882766,-0.8172659230071133,119.21532048296277,-4.887321747696916,0.0533399907232723,0.24083925352311997,0
140,80.16816659187701,4.164495347008793,98.00601571394358,-0.9616248033442788,119.33552529077578,3.166832174748677,0.0532403996519104,0.24395320183950364,0
141,80.34598747584123,4.265060579064957,97.96229990205002,-0.51484983443126,119.64170791101598,6.1798029100212375,0.054019037664256,0.24563103096831101,0
142,80.12362568324095,4.440993310780366,97.95615116604677,-0.1158587668496551,119.64848612619843,-0.9980068181865818,0.0544374804455537,0.24844772736939436,0
143,79.81981124938054,4.046706336442103,97.94208388687272,0.7289327293276386,120.0319286982187,-0.7680936770483981,0.0551287103435846,0.23886606819653422,0
144,79.88011041725115,4.051098397064084,97.98246104727288,0.5821228447950375,119.69729771630249,-5.816041439100999,0.05557312683938,0.23565996609058687,0
145,79.9441471545103,4.0878002973519205,97.9853454383344,0.2090867079323288,119.69340616334192,4.068226598588581,0.0538683877122786,0.24868500257239395,0
146,79.7838486290206,4.184316551460838,98.00476017409788,0.498973996076657,118.79004649400233,-9.977809421535966,0.0539390906193844,0.22424395865913826,0
147,79.76361148562529,4.208024594412624,98.01461992050731,0.0694405024499218,118.43513989621384,11.77770855164124,0.0522517349115471,0.21345084290413813,0
148,79.68082731910553,4.133959330805713,98.03618982166329,0.7990704142346345,118.70352435905735,6.251905219640889,0.0514145438069016,0.23738623439930467,0
149,79.62016753784505,4.096641490333907,98.04320143589842,0.96395304339363,118.47555850413892,-14.514949199278362,0.0535670260704923,0.19380411546495524,0
150,79.54809565828542,4.050906967394714,98.04663922493457,-1.2604713621621926,118.21197363958562,4.441022293621742,0.052533155254288,0.22322186297855323,0
151,79.71554041352434,4.018376889391226,98.05520607901116,1.1673322632269103,117.98296266771764,4.575172260139411,0.052695906268457,0.2241277686066585,0
152,79.43783120918906,3.8824688422956695,98.05798959109246,-0.572489582486881,118.46477461636157,4.618679278586782,0.0526643051368429,0.23298046073140444,0
153,79.6557118438495,3.771391554754276,98.04310603771312,-1.3639245041993888,118.68779975787064,-8.505336253638177,0.0532869110327528,0.21743930198498695,0
154,79.61654056111594,3.748503484986669,97.99861030498325,0.1618616487714774,118.67609717058536,-1.2201285648287268,0.0538445969067774,0.2424221303574779,0
155,79.2292329552711,3.3500956530313672,98.03684068306252,1.9523628079585509,118.25082038298706,-6.383364065750911,0.0539489156802203,0.18383074016892692,0
156,79.61007440010782,3.6138217357879183,98.04341757154198,-0.9248349960492844,118.18524780612049,10.36180635862091,0.0533675034839235,0.20151400019118682,0
157,79.7487584868431,3.619203099384637,98.10048011746764,1.0183944493307138,118.3472985703138,9.693189554178218,0.0529413731841773,0.20582679548904742,0
158,79.57663117187107,3.7089133700450194,98.09973173703544,-0.451145322577247,118.59347456870212,-8.823587890895354,0.053063879440574,0.22704514549013505,0
159,79.73130174023774,3.736943172733662,98.07081326136723,0.7263942542907813,118.97578538266632,-1.4981872057419423,0.0546753289997563,0.23830329261242478,0
160,79.80809930834957,3.633018726284983,98.09039085459786,-0.2757966119264239,118.88646340191046,1.7218064497534868,0.0522068480977422,0.24604416750586394,0
161,79.90390219220777,3.6832822701916377,98.08687176879154,0.3754322658188869,119.02264744674656,-1.6658715735779168,0.0521662849555096,0.25026279283123454,0
162,80.20002209790556,3.694958966753082,98.10331231687752,0.3135353913417447,119.22355969543466,-4.009611841557643,0.0512931371367175,0.252459998837327,0
163,80.02745213137399,3.733789157256271,98.11583171588175,-0.9995638805334864,119.33659572372105,8.181471439689162,0.0499926607506478,0.23735239151777043,0
164,80.27849217983774,3.729260704748697,98.08101940119822,1.0292873971992975,119.2420266962032,-2.987591962829768,0.0505234677211546,0.24229612174159593,0
165,80.12687171609359,3.56925319877815,98.10756191802572,-0.0820794901196393,119.2653050935457,-1.040741355890475,0.0508320051435265,0.25270605461379275,0
166,80.34091350973769,3.559545064095414,98.1000439499957,-0.3325157960363754,119.17905215336307,-4.964896396059515,0.0520083677270322,0.2491916090327692,0
167,80.6367607762523,3.781391838564465,98.08972784240537,-0.6185298042964433,119.4228638473765,11.394369796065035,0.0528540064933121,0.22593636291172497,0
168,80.4955733984693,3.759307633821196,98.06838293231716,-0.1464457169117849,119.59541143199884,-3.194025933008234,0.0519847323134801,0.2574895323279181,0
169,80.55919048541283,3.67974817520189,98.08564604804045,0.4128597786814794,119.72793247776096,-6.088117913502089,0.0508406227748223,0.24993178738563931,0
170,80.4102605701822,3.754717614794695,98.09040448442003,0.492602644851317,120.01401673287305,7.7737284552462,0.0513796184663927,0.2490516136480906,0
171,80.12720016494917,3.6986205727729833,98.04792548329934,-1.6047577879547106,119.84420827563989,-7.496978460335725,0.0511437916184082,0.22987599788485252,0
172,80.33125103496877,3.487211544367311,98.0543717138874,0.4995465260136029,119.66026126999196,-1.4221632706291558,0.0503137723236297,0.25395773538736294,0
173,80.35212011714002,3.491603556955392,98.06333718839102,-0.2134178475686354,119.5056341160841,0.1115018751537633,0.0496474276438532,0.2553426014105338,0
174,80.35436118448423,3.4920815258442177,98.05266584428598,0.1754507897988304,119.37631410421164,-5.056827178039001,0.050261951550835,0.2516308567031345,0
175,80.3604092347854,3.49720302568068,98.0523507090019,-0.3828094234955443,119.48515502797063,11.21305466753148,0.0522554555305412,0.22957951930537657,0
176,80.52706958181952,3.351619099542165,98.06480091443662,0.5766877668354766,119.54280838932138,-11.513436293782805,0.0531130667604162,0.22347030119323463,0
177,80.89693500718506,3.300328904799175,98.0810807357001,-0.0892618943246361,119.30832164012952,3.013505235362956,0.0543775606288872,0.2404036982552436,0
178,80.79205522067109,3.311157248553283,98.04943193705682,-0.3607419721175517,118.72424735398084,-4.235720889063856,0.0553594898072426,0.23421913019248952,0
179,81.11514648645195,3.789463738718553,98.05707270390204,1.0900423776657249,118.95559109385604,9.947591581438203,0.0546778837999657,0.21719879421344956,0
180,81.1651697527745,3.797814111685216,98.0704289661298,-1.116789117627647,119.02819229603034,-0.3212538374048961,0.055909312463938,0.23097693119285156,0
181,81.00468898398607,3.8887994342824954,98.02640330503807,-0.2369429319631564,118.91889179738092,-0.8818787645724626,0.0560885887720213,0.24169747619608123,0
182,80.95257328045504,3.950426546530752,98.03105355630927,0.0135245570294273,118.53632174253126,-3.5794074074210585,0.0562153831613664,0.23433358532630316,0
183,80.98593577619934,3.954445022781915,98.05632288649316,0.729027383213122,118.41565355300853,-0.6482802938303251,0.0548988132633359,0.23584414213301524,0
184,80.91706440838274,3.969052700091826,98.0777128988312,-0.3433493234653895,118.60842358514392,8.183018084916085,0.0538587226287464,0.23465678207409324,0
185,81.10751132999853,3.9184477677657306,98.06335702094668,1.324379817037979,118.84481878692851,-5.074608976275329,0.0534920956382876,0.22745701963742593,0
186,80.92183974512237,3.734563485686969,98.11103652096044,-1.206326373406,118.8803054856332,4.3345512662231584,0.0530772839621371,0.23702075636313658,0
187,80.84895150064655,3.736246719888946,98.06734368351802,-0.269939260975562,118.3924180312552,-6.008035038301827,0.0534408827754519,0.24018796606346904,0
188,80.89488613786445,3.672776173423693,98.03905137677988,-0.4323602546760554,118.37636874472292,5.33155714447652,0.0545282326673797,0.2381109984901023,0
189,80.60536602675515,3.868703099782902,98.04252943728896,0.2434082726450981,118.59729491413955,5.611076472724918,0.0537879997008117,0.24528952021515055,0
190,80.6757882558432,3.802550569835419,98.05678449605304,0.2574277251849963,118.6413088290772,-3.585561184616409,0.0551496450252061,0.2422325135528799,0
191,80.68503014792067,3.8090984800338994,98.06459678363562,0.1165844507171414,118.57442186003254,-4.992898093046321,0.0547592190728368,0.2405557956540696,0
192,80.55909656993704,3.7357725702758056,98.0757266326872,0.2718488927622786,118.75279075046856,3.3480639428620407,0.0531809909809894,0.249350092028798,0
193,80.50242237522234,3.808258975653753,98.07677810370804,0.0763496905988034,118.57546656876724,-2.489320724430698,0.0533211085810468,0.2466175138848285,0
194,80.39706301476991,3.755711519775437,98.07337549940034,0.1309337631431617,118.5391530123644,1.2427267961246995,0.0526584752744406,0.24956411120783156,0
195,80.39340120847557,3.754500010842826,98.08971832535136,0.6337443293118525,118.48194896168404,-1.6674561842161495,0.0509251539680966,0.24585990921811696,0
196,80.1659455289828,3.7796887955838847,98.09256527803568,0.0623760122022361,118.61712076524952,0.8063792313155602,0.0506989544245771,0.2500783477180442,0
197,79.93353647875502,3.512548512595864,98.08038858857611,-0.3434831854375204,118.43521833543944,1.8821427947978293,0.0511067706772019,0.24582622737588944,0
198,79.97401605668155,3.5086344156413443,98.08091927718291,-0.6484185304053938,118.15887476128692,-6.027260263280638,0.0522182485784419,0.23824437079475458,0
199,79.92211817221846,3.565425168546399,98.04960806482173,-0.6692296835436622,118.0817150963498,-0.1126006370401313,0.0534655927237557,0.23604132135179146,0
200,80.08842507754828,3.51347776368227,98.0284624815341,1.132605179844944,117.68332052843094,-1.8633186342061665,0.0529062618086379,0.22796996550828302,0
201,80.27197105239277,3.475975189061369,98.0750603142666,-0.4002097236226376,117.49953715074452,-1.0586427533625056,0.0532501479445039,0.23555952242622052,0
202,80.42665811273804,3.551689837379277,98.05092163597445,-0.4935780578593665,117.4269906174596,1.9149420614161696,0.053439197126619,0.23218412525575644,0
203,80.52167812303381,3.6152122000006592,98.04254334056849,-0.1446263865965562,117.58018488817368,6.883725995123029,0.0545892708545932,0.23216440548389733,0
204,80.30109676739553,3.776562584684051,98.01129490872668,-0.7525481069324513,117.72656506110638,-5.261250111480052,0.0537608205986376,0.23830858037005764,0
205,80.0657623288687,3.802562203151511,98.02132511140104,-0.4554095063065091,117.7335770750752,7.032009898614902,0.0535563264217071,0.23666298509103156,0
206,80.13270011224613,3.819946909343662,98.0026099906573,-0.4731604933803339,118.04455351292368,-2.3945035773926837,0.0529964922362414,0.2451218972710999,0
207,80.00740036208012,3.686480000306865,97.97319973910412,-0.0221054816223045,117.92121011589497,-10.016089810953062,0.0530567113881362,0.22741733148362808,0
208,80.11136096468599,3.699334553817342,97.99706846137504,0.1260966906539096,118.37630404811168,13.117398988298715,0.0514250762590515,0.22011614712403565,0
209,80.26236927456134,4.211157721254185,98.00591042555008,0.9546134360839176,118.52578210450878,0.7791153068500876,0.0519470374989231,0.24343966743252443,0
210,80.2550656962851,4.207326559507176,97.99531204005297,-0.1139708497900215,118.38519173541496,-9.023306602132806,0.0520274009583157,0.2429261250069531,0
211,80.520762122498,4.218346261002422,98.00559359649,-0.0680037769881494,118.50967302809518,7.070271088649221,0.0518287745777235,0.24841553866966487,0
212,80.79074802403858,4.159033254016454,98.0032198444034,-0.8157679110850182,118.54068627097207,-6.383448901520964,0.0518859310467337,0.2455955188557638,0
213,80.81327053551358,4.167236203648363,97.97318156817852,-0.8138212736744492,118.75233695933622,4.770843070787691,0.0526832569904819,0.24928511361880795,0
214,80.80102967427166,4.172959041760469,97.97554382477338,0.1581947109172432,118.46419224758596,-6.810843918516525,0.0543750998679226,0.23815877672585523,0
215,80.8070255044585,4.176141512920091,97.96376196545889,-0.4594609628103967,118.25709982744829,-2.643040227898041,0.0529901890710198,0.2462659437045217,0
216,80.640883792577,4.230244973041998,97.94726845498958,-0.3903465642127912,118.1405705755901,7.051446314608043,0.0537222626368179,0.2381420513320543,0
217,80.61901850003258,4.236919470657638,97.9052677774642,-0.6811903845919005,118.26749053223168,1.295441216690662,0.0529049586466276,0.24425471187490388,0
218,80.66720918939782,4.197823229898897,97.92654943788808,0.1017477427676425,118.17103345950072,-1.36975373669884,0.0525989129599609,0.24827397935992673,0
219,80.88010537127413,4.002320083703244,97.89869642222928,-1.0198339600405577,117.75648202691096,-3.931754323039783,0.0518782065930616,0.24005662218041196,0
