time_sec,hr_mean,hr_std,spo2_mean,spo2_trend,bp_sys_mean,bp_drop_rate,motion_avg
106,79.53009174643859,3.27170381629281,97.99100852444755,-0.6808271391619769,121.59379476041836,-4.16089840978124,0.04831253870384042
107,79.59323643487828,3.275484682871507,97.97571609786146,0.2783353616555786,121.84420237169593,9.383848463170978,0.049314937598133664
108,79.61534171676992,3.2831157931939,97.9838746509585,-0.19402746995142195,121.71626226576448,-4.640679086743461,0.04866987495679342
109,79.87042478328121,2.9560200983961353,97.99968820364616,-0.4109542691668935,121.73678976711281,-1.9230990663885592,0.04750836363941338
110,79.64387820628636,3.2601958678206815,98.01248259308595,0.05846608796844066,121.68406253453192,-7.376782860546342,0.04772483659693719
111,79.59272801335821,3.243225199659526,98.02274454846335,1.732824509036277,121.53034820778898,0.6004685372051028,0.04630877109275618
112,79.40370616871814,3.019803688773407,98.05395121468536,0.6152576802968213,121.54740063003418,7.9841253335465865,0.04514677770038175
113,79.80124114615268,3.556065123669422,98.07217302692032,0.26362511595168314,120.98709889495886,-12.068024382183225,0.04387519019412141
114,79.88339216456761,3.5117195903105407,98.04259549396708,-1.0406094464861582,121.05535601574141,15.726165178994535,0.04229676484197404
115,79.99049941602337,3.501058974948286,98.02888157799119,0.13346486009382375,121.17075292147052,-5.853956270081952,0.044027227689174143
116,79.86381756436906,3.4317143826240795,98.02924524079141,-0.6059223981861663,121.29707009695649,17.00623406983526,0.04269160001682085
117,79.66416034473183,3.517540593502796,98.01183009674615,-0.07350412559011943,121.63759358689619,-4.675883594893122,0.04282236792984983
118,79.88717141383611,3.6114175853486516,98.01692502222093,-0.07684577385326463,121.3947869523551,-12.446826599318143,0.04248363520678334
119,79.91899349377924,3.6352876688115243,98.00929771710729,-0.5091874128503946,121.4023498575294,0.3755603335810207,0.041287832122971366
120,80.01152074680523,3.6826619694658835,97.96720464946763,-0.9928610400933593,121.47938690241219,5.509592582666741,0.04337805158644883
121,79.76111642076154,3.6662928564034405,97.97956278257273,0.5921480733220363,121.62333758664545,3.5379554795800345,0.043727424814088346
122,80.04176274140333,3.783212858318702,97.96895683031919,-0.48156661090698094,121.1473002917804,-16.70600833677028,0.04384105745504492
123,79.89853755257741,3.91520886868776,97.9747711081198,0.16380491165826072,120.67334299665825,-0.7417320395933586,0.04465653214253325
124,80.02906625216839,3.9298630608387377,98.01081186860239,1.1238310903431028,120.42430436238705,5.821703299001541,0.04489145912987973
125,80.516262328694,4.078539063172011,97.99838178392488,-0.3302942644596527,120.57394174811502,6.023861943641222,0.045642495974876955
126,80.34470811506797,4.156949473843144,97.96052359292356,-2.06446734662552,120.7520450201923,-0.4293199633313378,0.046977739213085644
127,80.23439438149695,4.181584503694805,97.92911273638381,-0.42346183491068246,120.87490567763557,2.86448932238126,0.047955696587103094
128,80.2469994359563,4.181487311620746,97.93811340616811,0.6982199765138404,120.51943474418451,-11.347344916745783,0.04751561585156901
129,80.21114763319083,4.196584472085865,97.97567720237227,0.6306965248549261,120.17053088381913,-5.5822316730178585,0.04645218607190159
130,80.19310860798873,4.223773485260058,97.94356880238955,-0.44786505234820595,120.13600458875042,15.87079029135512,0.048854901665165665
131,80.25833638099827,4.208891831193573,97.95741078093943,-0.33821270717504603,119.75586908567519,-8.43105234133688,0.049681188176375665
132,80.16239115470502,4.279525924269337,97.93010352936666,-0.4174763244890869,119.57217459478933,-5.951457957117043,0.0515651781202655
133,80.33250711468592,4.242154928607349,97.92217702025827,0.0006768948500450733,119.73583866974859,10.817758051740128,0.052269471832525345
134,80.23142197834355,4.3019637282490795,97.96803777844197,1.0983132106033793,119.89143046093594,3.2405597112964557,0.05212650688787682
135,80.38420645143727,4.432259269528882,97.93552632420521,0.03395291183666416,119.81981882755085,-4.57616410169976,0.05399411160106423
136,80.02828122563103,4.262910626523095,97.96593658776459,0.690253565202184,119.83093859881495,-1.6789562703060597,0.05328863476526126
137,79.96206264842606,4.267570414966186,97.99251093177584,0.830809089082237,119.57901111364612,1.4924307701829207,0.051172519665201095
138,80.03619155864563,4.30590649478489,98.03050612063149,0.4714216150878485,119.44656950965957,-1.0561026512744007,0.05188467552508769
139,79.8820024385566,4.400068337960478,98.0297567882766,-0.8172659230071133,119.21532048296277,-4.887321747696916,0.05333999072327237
140,80.16816659187701,4.164495347008793,98.00601571394358,-0.9616248033442787,119.33552529077578,3.166832174748677,0.05324039965191042
141,80.34598747584123,4.265060579064957,97.96229990205002,-0.51484983443126,119.64170791101598,6.1798029100212375,0.054019037664256024
142,80.12362568324095,4.440993310780366,97.95615116604677,-0.11585876684965513,119.64848612619843,-0.9980068181865818,0.05443748044555376
143,79.81981124938054,4.046706336442103,97.94208388687272,0.7289327293276386,120.0319286982187,-0.7680936770483981,0.05512871034358468
144,79.88011041725115,4.0510983970640835,97.98246104727288,0.5821228447950375,119.69729771630247,-5.816041439100999,0.055573126839380066
145,79.9441471545103,4.0878002973519205,97.98534543833439,0.20908670793232886,119.69340616334192,4.068226598588581,0.053868387712278684
146,79.7838486290206,4.184316551460838,98.00476017409788,0.49897399607665704,118.79004649400231,-9.977809421535966,0.05393909061938442
147,79.76361148562529,4.208024594412624,98.01461992050733,0.06944050244992184,118.43513989621384,11.77770855164124,0.0522517349115471
148,79.68082731910553,4.133959330805713,98.03618982166327,0.7990704142346345,118.70352435905737,6.251905219640889,0.05141454380690166
149,79.62016753784505,4.096641490333907,98.04320143589842,0.9639530433936301,118.47555850413892,-14.514949199278362,0.05356702607049238
150,79.54809565828542,4.050906967394714,98.04663922493457,-1.2604713621621926,118.21197363958562,4.441022293621742,0.052533155254288054
151,79.71554041352434,4.018376889391226,98.05520607901117,1.1673322632269105,117.98296266771763,4.575172260139411,0.052695906268457084
152,79.43783120918906,3.8824688422956695,98.05798959109246,-0.572489582486881,118.46477461636155,4.618679278586782,0.05266430513684294
153,79.6557118438495,3.771391554754276,98.04310603771313,-1.3639245041993888,118.68779975787064,-8.505336253638177,0.05328691103275289
154,79.61654056111594,3.7485034849866685,97.99861030498323,0.16186164877147746,118.67609717058536,-1.2201285648287268,0.05384459690677744
155,79.2292329552711,3.3500956530313672,98.03684068306252,1.9523628079585507,118.25082038298706,-6.383364065750911,0.05394891568022033
156,79.61007440010782,3.6138217357879183,98.04341757154198,-0.9248349960492845,118.18524780612049,10.36180635862091,0.0533675034839235
157,79.7487584868431,3.619203099384637,98.10048011746765,1.0183944493307138,118.3472985703138,9.693189554178218,0.05294137318417733
158,79.57663117187107,3.7089133700450194,98.09973173703544,-0.45114532257724704,118.59347456870212,-8.823587890895354,0.05306387944057408
159,79.73130174023774,3.736943172733662,98.07081326136725,0.7263942542907813,118.97578538266632,-1.4981872057419423,0.054675328999756335
160,79.80809930834957,3.633018726284983,98.09039085459786,-0.2757966119264239,118.88646340191046,1.7218064497534868,0.05220684809774222
161,79.90390219220777,3.6832822701916377,98.08687176879154,0.3754322658188869,119.02264744674656,-1.6658715735779168,0.05216628495550963
162,80.20002209790556,3.694958966753082,98.10331231687752,0.3135353913417447,119.22355969543466,-4.009611841557643,0.051293137136717556
163,80.02745213137399,3.733789157256271,98.11583171588175,-0.9995638805334863,119.33659572372105,8.181471439689162,0.049992660750647885
164,80.27849217983774,3.729260704748697,98.08101940119822,1.0292873971992975,119.24202669620321,-2.987591962829768,0.050523467721154694
165,80.12687171609359,3.56925319877815,98.10756191802572,-0.08207949011963933,119.2653050935457,-1.040741355890475,0.050832005143526524
166,80.34091350973769,3.559545064095414,98.1000439499957,-0.3325157960363754,119.17905215336307,-4.964896396059515,0.05200836772703226
167,80.6367607762523,3.781391838564465,98.08972784240537,-0.6185298042964433,119.4228638473765,11.394369796065035,0.052854006493312115
168,80.4955733984693,3.7593076338211957,98.06838293231716,-0.14644571691178498,119.59541143199884,-3.194025933008234,0.05198473231348017
169,80.55919048541283,3.67974817520189,98.08564604804045,0.4128597786814794,119.72793247776097,-6.088117913502089,0.050840622774822354
170,80.4102605701822,3.7547176147946946,98.09040448442005,0.492602644851317,120.01401673287303,7.7737284552462,0.05137961846639271
171,80.12720016494917,3.6986205727729833,98.04792548329934,-1.6047577879547106,119.84420827563987,-7.4969784603357255,0.051143791618408214
172,80.33125103496877,3.487211544367311,98.0543717138874,0.49954652601360294,119.66026126999195,-1.4221632706291558,0.050313772323629706
173,80.35212011714002,3.4916035569553916,98.06333718839102,-0.21341784756863547,119.5056341160841,0.11150187515376331,0.04964742764385321
174,80.35436118448423,3.4920815258442177,98.05266584428598,0.17545078979883044,119.37631410421164,-5.056827178039001,0.05026195155083504
175,80.3604092347854,3.4972030256806796,98.0523507090019,-0.38280942349554437,119.48515502797063,11.21305466753148,0.05225545553054129
176,80.52706958181952,3.351619099542165,98.06480091443662,0.5766877668354766,119.54280838932138,-11.513436293782803,0.05311306676041623
177,80.89693500718506,3.300328904799175,98.0810807357001,-0.08926189432463616,119.30832164012953,3.013505235362956,0.05437756062888728
178,80.79205522067109,3.311157248553283,98.04943193705682,-0.36074197211755177,118.72424735398084,-4.235720889063856,0.055359489807242694
179,81.11514648645195,3.7894637387185526,98.05707270390205,1.0900423776657249,118.95559109385604,9.947591581438203,0.05467788379996574
180,81.1651697527745,3.7978141116852164,98.07042896612981,-1.116789117627647,119.02819229603034,-0.3212538374048961,0.055909312463938
181,81.00468898398607,3.8887994342824945,98.02640330503809,-0.2369429319631564,118.91889179738092,-0.8818787645724626,0.05608858877202132
182,80.95257328045504,3.9504265465307524,98.03105355630929,0.013524557029427342,118.53632174253126,-3.5794074074210585,0.056215383161366435
183,80.98593577619934,3.954445022781915,98.05632288649316,0.729027383213122,118.41565355300851,-0.6482802938303251,0.05489881326333598
184,80.91706440838274,3.969052700091826,98.07771289883121,-0.3433493234653895,118.60842358514392,8.183018084916085,0.053858722628746455
185,81.10751132999853,3.9184477677657306,98.06335702094667,1.324379817037979,118.84481878692853,-5.074608976275329,0.0534920956382876
186,80.92183974512237,3.7345634856869685,98.11103652096044,-1.2063263734060001,118.88030548563319,4.3345512662231584,0.05307728396213711
187,80.84895150064655,3.7362467198889466,98.06734368351802,-0.269939260975562,118.39241803125519,-6.008035038301827,0.053440882775451996
188,80.89488613786445,3.6727761734236926,98.03905137677988,-0.43236025467605543,118.37636874472292,5.33155714447652,0.05452823266737978
189,80.60536602675515,3.868703099782902,98.04252943728895,0.24340827264509812,118.59729491413957,5.611076472724918,0.053787999700811766
190,80.6757882558432,3.802550569835419,98.05678449605303,0.25742772518499635,118.64130882907719,-3.5855611846164095,0.055149645025206126
191,80.68503014792067,3.8090984800338994,98.06459678363562,0.11658445071714141,118.57442186003254,-4.992898093046321,0.0547592190728368
192,80.55909656993704,3.7357725702758056,98.0757266326872,0.27184889276227864,118.75279075046856,3.3480639428620407,0.053180990980989426
193,80.50242237522234,3.8082589756537533,98.07677810370805,0.07634969059880348,118.57546656876725,-2.489320724430698,0.053321108581046855
194,80.39706301476991,3.755711519775437,98.07337549940034,0.13093376314316174,118.5391530123644,1.2427267961246997,0.052658475274440605
195,80.39340120847557,3.754500010842826,98.08971832535137,0.6337443293118525,118.48194896168405,-1.6674561842161495,0.05092515396809664
196,80.1659455289828,3.7796887955838847,98.09256527803568,0.0623760122022361,118.61712076524951,0.8063792313155602,0.05069895442457712
197,79.93353647875502,3.5125485125958638,98.08038858857611,-0.34348318543752043,118.43521833543943,1.8821427947978293,0.051106770677201915
198,79.97401605668155,3.5086344156413443,98.08091927718293,-0.6484185304053938,118.15887476128691,-6.027260263280638,0.05221824857844191
199,79.92211817221846,3.565425168546399,98.04960806482171,-0.6692296835436622,118.08171509634981,-0.11260063704013135,0.05346559272375576
200,80.08842507754828,3.51347776368227,98.0284624815341,1.1326051798449441,117.68332052843094,-1.8633186342061663,0.05290626180863798
201,80.27197105239277,3.475975189061369,98.0750603142666,-0.4002097236226376,117.49953715074453,-1.0586427533625056,0.05325014794450396
202,80.42665811273804,3.551689837379277,98.05092163597443,-0.4935780578593665,117.42699061745961,1.9149420614161698,0.053439197126619035
203,80.52167812303381,3.6152122000006592,98.04254334056847,-0.14462638659655624,117.58018488817369,6.883725995123029,0.054589270854593246
204,80.30109676739553,3.776562584684051,98.01129490872667,-0.7525481069324513,117.72656506110638,-5.261250111480052,0.0537608205986376
205,80.0657623288687,3.802562203151511,98.02132511140103,-0.4554095063065091,117.73357707507519,7.032009898614902,0.05355632642170715
206,80.13270011224613,3.819946909343662,98.0026099906573,-0.47316049338033395,118.04455351292367,-2.3945035773926833,0.052996492236241435
207,80.00740036208012,3.686480000306865,97.97319973910412,-0.022105481622304524,117.92121011589497,-10.016089810953062,0.05305671138813622
208,80.11136096468599,3.699334553817342,97.99706846137505,0.1260966906539096,118.37630404811168,13.117398988298717,0.05142507625905154
209,80.26236927456134,4.211157721254185,98.00591042555008,0.9546134360839176,118.52578210450878,0.7791153068500876,0.05194703749892312
210,80.2550656962851,4.207326559507176,97.99531204005295,-0.11397084979002159,118.38519173541495,-9.023306602132806,0.052027400958315755
211,80.520762122498,4.218346261002422,98.00559359649,-0.06800377698814941,118.50967302809518,7.070271088649221,0.051828774577723516
212,80.79074802403858,4.159033254016454,98.00321984440339,-0.8157679110850182,118.54068627097207,-6.383448901520964,0.05188593104673376
213,80.81327053551358,4.167236203648363,97.97318156817852,-0.8138212736744492,118.75233695933622,4.770843070787691,0.052683256990481965
214,80.80102967427166,4.172959041760469,97.97554382477338,0.15819471091724324,118.46419224758597,-6.810843918516525,0.05437509986792261
215,80.8070255044585,4.176141512920091,97.96376196545887,-0.4594609628103967,118.25709982744829,-2.643040227898041,0.052990189071019836
216,80.640883792577,4.230244973041998,97.94726845498958,-0.39034656421279124,118.1405705755901,7.051446314608043,0.053722262636817904
217,80.61901850003258,4.236919470657638,97.9052677774642,-0.6811903845919005,118.26749053223168,1.2954412166906621,0.052904958646627684
218,80.66720918939782,4.197823229898897,97.92654943788807,0.10174774276764254,118.17103345950072,-1.36975373669884,0.052598912959960914
219,80.88010537127413,4.0023200837032435,97.89869642222929,-1.0198339600405575,117.75648202691096,-3.931754323039783,0.05187820659306168
220,81.24826184043951,4.248989939337514,97.8863551406466,-0.34717934977363996,117.59213788315697,3.9206574804571233,0.05073746444197053
221,80.88510664218416,4.513802708068591,97.87840656744902,-0.45576821675821577,117.70575597828983,3.3459690735593597,0.05067848274361613
222,80.94806216835008,4.526541113846676,97.88126898785508,0.3261773743187888,117.65540731154343,-1.5709389135163576,0.05079421969019605
223,80.89913188935303,4.600198529619687,97.84765025041641,-0.8301343033303681,117.72593501239832,1.1369703036087344,0.05171040937882749
224,80.81311685046762,4.628230435466427,97.79146757769371,-2.0448311970685893,117.61293578154017,-4.263081155267216,0.05048493865975735
225,80.9069346127661,4.6718207086605705,97.77669589946767,0.10518540200136783,117.86249060935094,9.209165575851955,0.05206862750576098
226,81.03335294013898,4.598198910231735,97.80714644014698,1.3411929163692804,117.69385092090604,-11.7394562563547,0.05092516059066961
227,80.86915695562234,4.7004678279850145,97.8424934568831,0.7010066584415995,117.73976207824147,8.318668168207495,0.05004962538645765
228,80.76602196526154,4.748608505396862,97.8487055632034,0.4772810300405439,118.1023037103318,3.4716539793662093,0.04993031241046993
229,81.00903103816358,4.6515704868319405,97.85292667085632,0.09177104467117658,118.35176819695494,-3.5049150010553234,0.04798199404431477
230,80.86394383922153,4.705518587450725,97.87763168538318,0.47582063367639194,118.54943791808266,-3.417161599068635,0.04842856514555609
231,80.8180337143167,4.698311672884874,97.86381455990004,-0.09056313935228388,118.72810026105613,-1.6288640979907427,0.04709728591975903
232,80.67970312721383,4.652142843100909,97.88496085473929,0.3921596494976285,119.10366198493391,7.821923488546176,0.04747804339137221
233,80.45231614059506,4.6400731988091755,97.89851804955272,1.1995424130602146,118.83992241292296,-12.295312881539644,0.04698452974696257
234,80.92186460156606,4.727750576059558,97.94774845912693,0.4234581000629589,118.82703295544164,2.2642533244101486,0.04719866199414595
235,81.13143047653048,4.652198303980858,97.9901878979859,1.3792272817744333,118.67517091715452,2.862832474439614,0.04628422611031704
236,80.79274009601498,4.943025470806734,98.00892361017323,0.9712184188349937,118.87566091861443,8.176057615018607,0.04601953139580593
237,80.7490958778626,4.937271749222732,98.01405902692925,-0.5841046470699496,119.26703956019425,-4.289430607355527,0.04551457923142992
238,80.59218465771934,4.968867808662086,98.0026453605855,-0.48157222490927154,118.99653600307225,-6.739066972755722,0.04575536382224798
239,80.19214490360488,4.150373079464325,97.95753459321024,-0.0807580202600775,118.80968494457616,3.2886902656267267,0.045389288538185565
240,80.01035673705476,4.174972420529314,97.97274870543157,0.034005823738610275,118.87294153303259,-1.5200771935569577,0.045864423637914715
241,79.84364979283511,4.086689010300246,97.97863941110579,0.17992995583708193,118.68461144384449,-0.47732924068620264,0.04766094014298981
242,79.78378119490006,4.039370529671364,97.98272364363667,0.20790735158713858,118.99050940983882,8.44339275395157,0.047873013884859386
243,79.81236305394864,4.062990008013403,98.00092794318904,-0.33855998494901485,118.74560715883685,-11.753163439101414,0.048131816641648464
244,79.69435943229324,4.145806184438575,97.97339636361714,-0.31429689680469153,119.22448703595174,14.902619924989395,0.04541887241912328
245,79.54856337144868,4.100907810539704,97.99531064371877,0.692772754317545,119.6613763930716,-3.9027558277487486,0.04759618643592933
246,79.5882806918989,4.080176619975968,97.99972267548924,1.0020347146624715,119.90698953644105,1.3131599020953502,0.04759232051402931
247,79.53274594178774,4.099012016396703,98.03296537621037,-0.3223591756739239,119.85045444214931,-7.769005913144753,0.04787744308549777
248,79.83285498020244,4.311439343389181,98.01691016376502,0.4556818391702535,119.89174427123857,1.564993964730732,0.04871550921655692
249,79.87593598974573,4.322994027508236,98.04015098174357,0.0476290267963293,119.85022406185489,-6.416055477228014,0.04871111191151247
250,79.39919698694459,4.03137615373841,98.0529037423169,0.2738606633547249,119.82943017103227,4.542447037289563,0.04869130729470127
251,79.77054727223079,3.887424235215347,98.03382862308908,-1.113894405774758,119.86682352020934,5.091586273549751,0.04901517399768809
252,79.96200007311586,4.170121916504389,98.00018237167386,0.3253519550219295,120.0903162021933,4.012041070691225,0.04906238509465307
253,80.3146908906813,4.054891081570881,98.0169339445129,1.35789306352207,119.87537322762637,-12.016099392919244,0.049057347980167726
